Wind Speed;Production;Actual Production;Difference;SMP;Forecasting error;0.07
6.4;1842;1722;120;103.22;;
6.4;1842;1681;162;96.71;;
5.7;1407;1420;-13;95.5;;
4.7;637;643;-6;100.55;;
3.1;0;0;0;128.85;;
4.6;546;548;-2;160.79;;
5.2;1052;1164;-111;163.05;;
5.2;1052;1171;-118;164.56;;
5.5;1265;1292;-27;166.06;;
6.5;1897;1899;-2;167.56;;
7.2;2471;2337;135;169.06;;
5.2;1052;1084;-32;169.06;;
5.6;1336;1249;87;170;;
4.8;728;660;69;168.73;;
1.7;0;0;0;174.56;;
3;0;0;0;173.06;;
5.3;1123;1122;2;176.06;;
4.3;273;244;30;174.56;;
4.6;546;548;-2;176;;
5.1;981;1037;-55;171.53;;
6.6;1953;1976;-24;167.16;;
7.4;2768;2701;67;166.06;;
8.1;3841;3682;159;200.08;;
7.5;2916;2880;36;190.01;;
8.4;4389;4842;-454;134.93;;
7.6;3065;3159;-94;108.58;;
7.8;3361;3383;-22;105.3;;
8.2;4023;3586;437;105.1;;
8.3;4206;3965;241;141.11;;
7.2;2471;2622;-150;199;;
5.6;1336;1349;-13;200.09;;
5.4;1194;1145;49;205;;
4.8;728;727;2;205;;
5.4;1194;1097;98;205;;
6.2;1731;1978;-247;205;;
6.6;1953;1932;21;205;;
4.6;546;609;-63;205;;
3.4;0;0;0;205;;
2.8;0;0;0;205;;
3;0;0;0;205;;
3.4;0;0;0;205;;
4.5;455;468;-13;205;;
6.6;1953;1571;382;205;;
6.6;1953;2151;-198;200.06;;
7;2175;2079;96;205;;
7;2175;1873;302;205;;
7.7;3213;3039;174;160.7;;
6.3;1787;1696;91;160.2;;
9.2;5871;6029;-158;123.78;;
11.2;7000;6781;219;113.73;;
11.1;7000;6538;462;105.7;;
11.1;7000;7489;-489;105.5;;
10;7000;6596;404;105.7;;
8.6;4754;4419;335;147.31;;
7;2175;2553;-378;180.16;;
6.2;1731;1791;-60;182.05;;
5.8;1478;1513;-35;185.2;;
5.8;1478;1653;-175;185.7;;
5.9;1549;1527;22;185.86;;
4.6;546;580;-33;185.7;;
4.9;819;743;76;185.54;;
5.8;1478;1492;-14;185.37;;
6.7;2008;2068;-59;185.7;;
7.6;3065;2761;304;185.86;;
9.1;5678;5983;-305;195.58;;
7.6;3065;2798;267;185.86;;
7.2;2471;2264;207;185.86;;
6.9;2119;1912;208;180.37;;
6.3;1787;2011;-225;170.54;;
6.4;1842;1869;-27;160.54;;
6.1;1676;1725;-49;129.83;;
5.8;1478;1690;-211;103.59;;
6.2;1731;1379;352;100.45;;
6.7;2008;1790;218;95.5;;
7;2175;2633;-458;92.75;;
6.5;1897;1959;-62;92.07;;
5.5;1265;1271;-6;100.1;;
6.5;1897;2041;-143;104.93;;
6.1;1676;1573;103;129.5;;
5.5;1265;1173;92;131.96;;
4.8;728;765;-37;140.11;;
5;911;893;18;177.41;;
5.3;1123;1054;70;186.06;;
5.3;1123;1076;47;185.89;;
5.2;1052;968;85;159.93;;
5.6;1336;1340;-4;134.02;;
5.4;1194;1143;52;124.65;;
6;1620;1603;17;124.65;;
7.3;2620;2768;-149;130.68;;
6.9;2119;2207;-87;132.67;;
6.8;2064;2128;-64;137.07;;
6.2;1731;1693;38;138;;
5.2;1052;1009;43;146.1;;
4.7;637;651;-14;142.11;;
4.7;637;609;28;132.23;;
4.2;182;197;-15;110.75;;
4.5;455;462;-7;98.27;;
4.8;728;744;-16;94.88;;
4.6;546;568;-22;94.02;;
3;0;0;0;85.16;;
2.8;0;0;0;84.1;;
4.4;364;369;-5;81.42;;
3.7;0;0;0;84.1;;
3.6;0;0;0;84.1;;
3.6;0;0;0;89.4;;
3.3;0;0;0;113.93;;
3.5;0;0;0;138.36;;
3.2;0;0;0;141.5;;
2.7;0;0;0;132.24;;
1.9;0;0;0;160.32;;
0.5;0;0;0;160.8;;
1.2;0;0;0;160.8;;
2;0;0;0;160.8;;
3.4;0;0;0;160.64;;
3.7;0;0;0;161.12;;
3.1;0;0;0;160.16;;
2.5;0;0;0;160.16;;
2.4;0;0;0;160.32;;
1.6;0;0;0;152.64;;
3.2;0;0;0;152.16;;
3.3;0;0;0;124;;
3.7;0;0;0;118.18;;
2.6;0;0;0;105.5;;
1.9;0;0;0;104.56;;
1.2;0;0;0;102.14;;
4.1;91;91;0;93.71;;
2.8;0;0;0;85.97;;
2;0;0;0;83.97;;
1.7;0;0;0;85.97;;
4.6;546;598;-52;93.71;;
4.3;273;273;0;100;;
0.6;0;0;0;100;;
0.7;0;0;0;101.51;;
2.3;0;0;0;105.7;;
3.2;0;0;0;120.85;;
0.7;0;0;0;152.96;;
0.8;0;0;0;152.96;;
2.5;0;0;0;152.48;;
4.2;182;163;19;164.12;;
3.9;0;0;0;164.12;;
4.5;455;434;21;152.64;;
4.9;819;899;-79;148.14;;
5.1;981;995;-14;150;;
6.4;1842;1814;28;135;;
6.3;1787;1712;74;123.58;;
5.8;1478;1352;126;109.33;;
5.4;1194;1189;5;107.14;;
4.7;637;711;-74;129.41;;
3.2;0;0;0;145;;
4.6;546;510;36;153.6;;
4;0;0;0;153.76;;
2.8;0;0;0;153.12;;
2;0;0;0;153.12;;
4;0;0;0;153.28;;
3.2;0;0;0;153.76;;
4.1;91;90;2;153.92;;
5;911;1035;-124;154.08;;
4.7;637;609;28;154.4;;
4.8;728;703;25;177.4;;
6.4;1842;1904;-62;194.92;;
6.8;2064;1958;106;208.12;;
9.2;5871;5978;-107;198.64;;
8.3;4206;3818;388;200;;
8.7;4936;4935;1;189.99;;
8.1;3841;3607;233;175.32;;
7.8;3361;3769;-407;152.8;;
8.1;3841;3765;76;130.25;;
7.8;3361;3681;-319;112.49;;
7.7;3213;2936;277;105.1;;
7.7;3213;3248;-35;103.16;;
7.9;3510;3316;194;101.51;;
8.3;4206;4360;-154;101.61;;
9.7;6876;6634;242;113.03;;
9.9;7000;6913;87;115.05;;
9.4;6214;6287;-73;120.79;;
8;3658;3095;563;115.04;;
7.9;3510;3680;-170;122.21;;
7.6;3065;3333;-268;128.68;;
6.6;1953;1995;-42;155;;
8.5;4571;4817;-246;155.9;;
8.9;5302;5418;-116;155;;
9.2;5871;5611;261;157.95;;
9.7;6876;6011;864;183.46;;
9.8;7000;6835;165;190.48;;
10;7000;7232;-232;202.16;;
9.1;5678;5413;265;179.93;;
9.2;5871;5990;-118;178.95;;
8.7;4936;5404;-467;156.6;;
8.1;3841;3583;257;127.36;;
6.2;1731;1738;-7;142.05;;
4.9;819;815;4;126.86;;
7.4;2768;2564;204;123;;
7.9;3510;3273;237;112.1;;
8.1;3841;3840;1;104.31;;
8;3658;3257;401;104.21;;
7.3;2620;2605;15;105.1;;
6.3;1787;1742;45;123;;
5.8;1478;1417;62;162.05;;
5.3;1123;1151;-27;165.42;;
5.3;1123;1107;17;138.05;;
5.5;1265;1166;99;130.14;;
4.8;728;604;124;164.56;;
3.9;0;0;0;169.08;;
4.7;637;579;59;168.48;;
5.3;1123;976;148;169.66;;
4.7;637;650;-12;168.35;;
6.1;1676;1700;-24;171.44;;
7.3;2620;2623;-4;179.96;;
8.1;3841;3551;290;191.96;;
6.7;2008;1879;130;200;;
6.3;1787;1762;25;194.52;;
6.1;1676;1844;-168;163.18;;
6;1620;1246;374;157.65;;
6.7;2008;2140;-131;136.24;;
7.1;2323;2239;84;133.71;;
7;2175;2233;-58;112.64;;
7.5;2916;2960;-44;96;;
8.2;4023;3810;214;85.5;;
7.9;3510;3604;-94;83.59;;
7.4;2768;3108;-340;85.5;;
6.6;1953;1849;104;100.26;;
7.2;2471;2532;-60;113;;
6.6;1953;2178;-225;113;;
5.6;1336;1378;-42;101.61;;
5.1;981;1042;-60;96.98;;
4.5;455;406;49;101.36;;
4;0;0;0;105.68;;
4.6;546;502;44;106.98;;
4.6;546;526;21;107;;
3.9;0;0;0;107.08;;
3.9;0;0;0;115.05;;
4.5;455;500;-44;125.05;;
5.5;1265;1135;130;125;;
7.7;3213;2790;423;140.06;;
7.2;2471;2387;85;146.78;;
5.7;1407;1501;-94;118.49;;
5;911;951;-40;114.15;;
4.7;637;593;45;111.76;;
4.7;637;679;-41;103.16;;
4.9;819;823;-3;95.19;;
5.3;1123;1103;20;93.87;;
5.1;981;1029;-47;88.43;;
4.7;637;755;-117;87.75;;
3.6;0;0;0;90.41;;
2.3;0;0;0;98.68;;
3.5;0;0;0;115.04;;
2.6;0;0;0;114.88;;
0.3;0;0;0;108.6;;
3.9;0;0;0;106.43;;
2.6;0;0;0;112.27;;
1.8;0;0;0;116.01;;
3.3;0;0;0;128.02;;
3.8;0;0;0;128.27;;
3.4;0;0;0;128.33;;
1.7;0;0;0;130;;
1.8;0;0;0;130;;
1.2;0;0;0;129.98;;
4.2;182;189;-7;127.88;;
5.5;1265;1218;48;129.41;;
5.1;981;1015;-33;115.01;;
4.7;637;734;-97;123.33;;
4.2;182;167;15;106.43;;
3.1;0;0;0;107.34;;
5.5;1265;1370;-105;94.18;;
6.6;1953;1794;159;94.98;;
6.9;2119;1911;208;92.89;;
7.1;2323;2403;-80;86.18;;
6.2;1731;1640;91;86.18;;
5.8;1478;1535;-57;86.81;;
5.6;1336;1395;-59;94.17;;
5.7;1407;1397;10;96.62;;
5.6;1336;1380;-44;93.71;;
5.6;1336;1260;77;92.89;;
6;1620;1615;5;94.15;;
6.1;1676;1586;89;94.13;;
6.1;1676;1835;-159;94.09;;
6.2;1731;1903;-172;87.92;;
6.8;2064;1933;131;92.08;;
6.1;1676;1827;-152;94.09;;
5.4;1194;1126;69;100.85;;
6.5;1897;1913;-16;108.1;;
5.9;1549;1651;-102;107.34;;
5.4;1194;1216;-22;111.3;;
4.6;546;486;61;108.46;;
4.3;273;275;-2;108.32;;
4.3;273;235;38;95.16;;
5.2;1052;1086;-34;103.16;;
6.8;2064;1936;128;91.91;;
7;2175;2064;110;77;;
7.1;2323;2500;-177;83.8;;
7.3;2620;2690;-71;85.49;;
7.3;2620;2314;306;83.8;;
7.2;2471;2329;142;91.93;;
7.1;2323;2534;-211;104.92;;
6.1;1676;1706;-31;91.9;;
6;1620;1813;-193;85.49;;
5.7;1407;1258;149;86.81;;
6;1620;1640;-20;86.81;;
5.7;1407;1254;153;85.9;;
5.8;1478;1535;-57;84.03;;
5.8;1478;1460;18;85.49;;
6.1;1676;1544;132;89.22;;
6.5;1897;1885;12;95.44;;
6.8;2064;2282;-218;104.06;;
6.7;2008;1656;353;104.92;;
5.7;1407;1303;104;105.14;;
5.3;1123;948;175;125.44;;
5.2;1052;1028;25;132.63;;
5;911;882;29;113;;
5;911;944;-34;109.93;;
5.1;981;1037;-56;91.93;;
6.9;2119;1856;263;83.91;;
7.4;2768;2723;45;75.12;;
7.6;3065;3184;-120;75.05;;
7.5;2916;2666;251;79.94;;
7.5;2916;2977;-61;83.91;;
7.9;3510;3604;-94;93.7;;
8.3;4206;4326;-121;104.94;;
9.1;5678;5541;137;104.99;;
9.1;5678;6392;-715;103.16;;
8.6;4754;5072;-318;101.5;;
8.1;3841;3665;175;101.5;;
7.7;3213;3031;182;104.95;;
8;3658;3544;114;104.99;;
8.7;4936;4660;277;113;;
9.8;7000;7242;-242;112.48;;
9.5;6378;6364;15;113;;
8.2;4023;4090;-67;115.82;;
7.6;3065;3001;64;130.85;;
7;2175;2187;-12;132.98;;
7;2175;2258;-83;140.91;;
6.7;2008;2011;-3;122.95;;
6.7;2008;2155;-147;126.92;;
6.7;2008;2040;-32;116.45;;
7;2175;1936;238;103.16;;
8.1;3841;3920;-80;101.5;;
8.2;4023;4038;-15;94.25;;
7.7;3213;3000;213;91.21;;
7.5;2916;2999;-83;90.55;;
7.6;3065;3074;-10;91.9;;
7.2;2471;2710;-239;107.95;;
7.8;3361;3436;-75;113;;
6.4;1842;1724;118;113;;
5.2;1052;1109;-57;104.96;;
5;911;985;-74;104.92;;
4.3;273;240;34;104.97;;
3.8;0;0;0;120.12;;
5.5;1265;1382;-116;118.58;;
4.5;455;452;3;124.49;;
3.9;0;0;0;132.24;;
3.2;0;0;0;142.87;;
3.3;0;0;0;148.9;;
3.9;0;0;0;147;;
3.6;0;0;0;125.38;;
5.4;1194;1090;104;130.19;;
5.3;1123;1008;115;114.59;;
5.5;1265;1307;-42;142.37;;
5.8;1478;1339;139;142.37;;
5.9;1549;1631;-82;105.02;;
5.1;981;964;17;99.96;;
5.4;1194;1332;-138;91.38;;
5.7;1407;1340;67;89;;
5.6;1336;1350;-14;89;;
5.8;1478;1383;95;90.23;;
5.7;1407;1482;-75;103.57;;
4.5;455;506;-51;110.23;;
3.7;0;0;0;113;;
2.5;0;0;0;111.73;;
1.2;0;0;0;107.39;;
1.9;0;0;0;111.04;;
3.8;0;0;0;115.7;;
3.2;0;0;0;112.41;;
4.1;91;84;7;113;;
4.4;364;336;28;113.17;;
4.7;637;645;-7;118.2;;
6.2;1731;1666;65;125.9;;
5.4;1194;1085;110;130.33;;
5;911;908;2;130.99;;
4.7;637;613;24;132.32;;
4.5;455;375;80;129.2;;
4.7;637;617;20;142.37;;
5.4;1194;1197;-3;142.74;;
5.2;1052;1125;-72;124.84;;
6.9;2119;1897;222;105.1;;
7.3;2620;2448;172;97.88;;
7;2175;2195;-20;89;;
6.6;1953;1954;-1;86.42;;
6.5;1897;2045;-148;86.42;;
6.6;1953;1646;307;90.31;;
6.9;2119;2155;-36;98.28;;
7.2;2471;2593;-122;101.22;;
6.9;2119;2287;-168;97.15;;
6.6;1953;1938;15;96.85;;
6.7;2008;1949;59;98.06;;
6.1;1676;1991;-315;100.23;;
5.6;1336;1463;-127;97.19;;
4.9;819;839;-19;98.28;;
4.8;728;659;69;105.1;;
5.7;1407;1314;93;106.57;;
6.7;2008;2218;-210;113;;
6.3;1787;1773;14;121;;
7.1;2323;2010;314;130.46;;
6.7;2008;1912;97;128;;
5.9;1549;1597;-48;121;;
5.7;1407;1467;-59;107.54;;
5.6;1336;1308;29;104.19;;
5.8;1478;1507;-29;99.35;;
6.4;1842;1687;155;89.02;;
7.6;3065;3571;-507;89;;
7.9;3510;3524;-15;73.85;;
8.1;3841;4206;-365;74.37;;
8;3658;3727;-69;87.58;;
8.6;4754;4964;-210;94.97;;
10.1;7000;6918;82;105;;
10.3;7000;7232;-232;107.8;;
9.8;7000;7272;-272;103.83;;
8.9;5302;5107;195;99.35;;
8.5;4571;5036;-465;94.77;;
8.4;4389;4190;199;95.13;;
6.3;1787;1779;8;94.58;;
7.8;3361;3222;139;94.59;;
8.7;4936;4698;239;99.35;;
9.3;6050;6376;-326;95.21;;
8.5;4571;4334;237;108.64;;
8.1;3841;3624;216;113;;
9.9;7000;7133;-133;117.01;;
11;7000;7406;-406;119.06;;
9.6;6627;6469;158;118.43;;
8.7;4936;5197;-260;113.11;;
7.9;3510;3412;98;107.82;;
8.5;4571;4626;-55;120;;
10.7;7000;6993;7;103.16;;
11.4;7000;7648;-648;94.17;;
11.1;7000;7696;-696;91.51;;
11.9;7000;7392;-392;89.04;;
11.5;7000;7112;-112;89.02;;
11.3;7000;7155;-155;92.18;;
13.2;7000;6674;326;103.16;;
12.8;7000;6916;84;100.18;;
11.9;7000;6631;369;92.15;;
11.6;7000;7226;-226;89.02;;
11.5;7000;7903;-903;89.02;;
11.3;7000;6763;237;91.51;;
12;7000;6905;95;89.02;;
12.5;7000;6744;256;89.93;;
12.1;7000;6560;440;89.97;;
11.9;7000;7182;-182;92.15;;
11.6;7000;7051;-51;105.26;;
10.3;7000;6887;113;112.51;;
11.6;7000;7202;-202;120;;
10.4;7000;7267;-267;120;;
9.6;6627;7226;-599;105.26;;
9.6;6627;6591;36;104.43;;
9.4;6214;7096;-882;93.87;;
10;7000;6664;336;98.2;;
13.5;7000;7104;-104;105.1;;
13.6;7000;7264;-264;107.86;;
12.5;7000;7806;-806;94.79;;
12.2;7000;7161;-161;91.82;;
12.1;7000;6501;499;93.08;;
12.4;7000;7069;-69;93.08;;
14.5;7000;6553;447;94.79;;
13.8;7000;6723;277;91.82;;
12.8;7000;6527;473;87.7;;
11.7;7000;6901;99;85.42;;
12.2;7000;6542;458;82.68;;
12;7000;7268;-268;85.19;;
13;7000;7562;-562;76.57;;
12;7000;5975;1025;85.2;;
11.4;7000;7444;-444;90.44;;
10.5;7000;6929;71;91.82;;
10.5;7000;7257;-257;93.08;;
9.6;6627;7161;-534;103.37;;
9.4;6214;5948;266;124.66;;
9;5484;5340;144;146;;
8.4;4389;3890;498;136.1;;
8.1;3841;4115;-274;129.63;;
7.9;3510;3755;-246;113;;
8.3;4206;5104;-898;90.42;;
10.1;7000;7031;-31;81.52;;
9.7;6876;6527;349;65.06;;
9;5484;4693;791;62.71;;
8.6;4754;3886;867;64.96;;
9.3;6050;5868;183;81.52;;
9.3;6050;5804;246;96.48;;
13.1;7000;6640;360;106.37;;
13.1;7000;7078;-78;109.48;;
12.6;7000;8207;-1207;103.35;;
12.8;7000;7086;-86;101.4;;
12.4;7000;5780;1220;97.77;;
12.2;7000;6492;508;103.38;;
12.3;7000;7258;-258;103.35;;
11.8;7000;7415;-415;103.38;;
11.8;7000;6026;974;108.8;;
11.5;7000;6486;514;107.99;;
11.2;7000;6826;174;113;;
11;7000;7243;-243;126.07;;
11.3;7000;7396;-396;145.55;;
10.6;7000;7548;-548;146.6;;
9.3;6050;5902;148;120.15;;
8.2;4023;3803;220;103.38;;
8.4;4389;5153;-765;106.36;;
9.2;5871;4629;1242;90;;
9.9;7000;7130;-130;81.04;;
10;7000;7868;-868;78.39;;
9.6;6627;6457;170;71.91;;
9.8;7000;6800;200;75.38;;
10.6;7000;6927;73;83.23;;
10.2;7000;7728;-728;99.09;;
13.5;7000;6126;874;110.67;;
13.1;7000;6142;858;103.38;;
12.3;7000;6935;65;103.35;;
12;7000;6172;828;103.16;;
11.7;7000;6150;850;103.36;;
11.2;7000;7730;-730;109.87;;
11.9;7000;7779;-779;113;;
11;7000;7003;-3;113;;
11;7000;5928;1072;122.6;;
11.1;7000;6902;98;121.25;;
10.8;7000;7452;-452;134.79;;
10.7;7000;7530;-530;140;;
9.9;7000;6864;136;166.46;;
9.5;6378;6506;-128;155.39;;
8.6;4754;4534;220;138.99;;
7.6;3065;3045;19;140.64;;
7;2175;2312;-137;133.67;;
7.4;2768;2696;72;93.06;;
10.2;7000;6537;463;90.46;;
9.8;7000;6581;419;84.81;;
9.3;6050;5629;421;84.25;;
9.4;6214;5460;755;90;;
8.8;5119;5139;-20;91.11;;
9.8;7000;6725;275;105;;
9.3;6050;5750;300;113;;
9.5;6378;6126;252;117.07;;
9.6;6627;7005;-378;113;;
8.8;5119;5314;-195;110.02;;
8;3658;3379;278;105.89;;
6.8;2064;1953;111;113;;
5;911;928;-17;113;;
4.1;91;95;-4;112.51;;
3.6;0;0;0;112.6;;
2;0;0;0;113;;
1.2;0;0;0;123.95;;
3;0;0;0;134.21;;
6.5;1897;1917;-20;139.02;;
6.6;1953;2129;-176;137.99;;
6;1620;1463;158;117.97;;
5.4;1194;1289;-94;112.09;;
4.3;273;248;25;105.47;;
3.5;0;0;0;94.83;;
6.7;2008;2021;-13;91.34;;
6.3;1787;1806;-20;91.22;;
6;1620;1614;6;89.8;;
5.1;981;1048;-67;91.16;;
3.8;0;0;0;97.01;;
1;0;0;0;111.47;;
4.2;182;167;15;128.05;;
2;0;0;0;133.07;;
2;0;0;0;130.5;;
3.7;0;0;0;129.2;;
3.7;0;0;0;128.03;;
4.1;91;95;-4;130.41;;
4.8;728;616;112;124.2;;
4.5;455;459;-4;122.18;;
4.6;546;552;-6;123.01;;
4.3;273;284;-11;121.98;;
2.2;0;0;0;129.07;;
1.3;0;0;0;128.93;;
2.7;0;0;0;146.07;;
3.6;0;0;0;146.26;;
4.3;273;263;10;125.94;;
5.5;1265;1348;-83;122.92;;
6;1620;1718;-97;113;;
5.9;1549;1658;-109;93.17;;
6.5;1897;2008;-110;81.67;;
7.1;2323;2510;-187;81.05;;
8.5;4571;4475;96;79.72;;
9.1;5678;4984;694;81.67;;
8.1;3841;3666;175;93.23;;
4.6;546;572;-26;106.36;;
5.3;1123;1077;47;113.59;;
4.5;455;448;7;122.04;;
5;911;929;-19;113.27;;
5.4;1194;1160;34;106.5;;
5.8;1478;1295;183;110.07;;
6.4;1842;1866;-24;106.89;;
5.1;981;840;141;105.1;;
5.3;1123;1082;42;104.92;;
6.6;1953;1886;67;105.98;;
4.2;182;183;-1;110.79;;
3.9;0;0;0;113;;
2.6;0;0;0;129.85;;
5.1;981;966;16;146.35;;
4.7;637;599;38;139.91;;
5.3;1123;1100;23;113;;
6.5;1897;1692;206;124.99;;
8.4;4389;4435;-46;106;;
8.75;5028;4451;577;123.44;;
9.1;5678;5305;373;132.72;;
8.6;4754;4464;290;109;;
8.1;3841;3478;362;104.65;;
6.4;1842;1861;-19;103.55;;
6.2;1731;1689;42;103.16;;
3.9;0;0;0;104.34;;
3.6;0;0;0;112.71;;
3.1;0;0;0;107.42;;
3.6;0;0;0;103.16;;
4.4;364;326;39;103.16;;
4.6;546;533;13;103.16;;
4.4;364;354;11;124.53;;
3.6;0;0;0;103.16;;
3.8;0;0;0;100;;
4.3;273;270;4;109.55;;
4.2;182;183;-1;128.7;;
3;0;0;0;133.67;;
2.1;0;0;0;141.28;;
3.5;0;0;0;156.75;;
4.3;273;289;-16;149.07;;
4.2;182;176;6;132.54;;
6.3;1787;1602;184;153.7;;
7.2;2471;2337;135;140.76;;
6.6;1953;1919;34;135.8;;
7.2;2471;2458;13;119.58;;
7.3;2620;2948;-329;102.19;;
7.1;2323;2473;-150;97;;
6.4;1842;1894;-52;96.15;;
5.6;1336;1374;-38;92.58;;
3.4;0;0;0;92.48;;
3.9;0;0;0;88.88;;
2.7;0;0;0;88.88;;
3.7;0;0;0;92.58;;
4.5;455;469;-13;91.7;;
4.6;546;554;-8;92.48;;
4.7;637;680;-43;92.48;;
3.9;0;0;0;92.48;;
3.7;0;0;0;90;;
4.4;364;378;-14;88.88;;
4.2;182;181;1;93.28;;
3.9;0;0;0;94.32;;
3.6;0;0;0;105.36;;
5.1;981;971;10;113;;
5.1;981;918;63;122.75;;
5.3;1123;1176;-52;113;;
6.2;1731;1803;-72;138.01;;
6.6;1953;1673;280;120.07;;
6.9;2119;2336;-217;93.05;;
7.5;2916;2873;43;90;;
7;2175;2400;-225;88.52;;
6.4;1842;1523;319;81.44;;
5.6;1336;1244;92;88.52;;
3.7;0;0;0;90;;
0.6;0;0;0;96.35;;
0.9;0;0;0;108.46;;
2.7;0;0;0;113;;
3.5;0;0;0;109;;
4;0;0;0;107.54;;
4.1;91;87;4;107.54;;
4.4;364;345;19;107.57;;
4.1;91;94;-3;107.52;;
4.2;182;171;11;100.54;;
4.7;637;700;-63;99.04;;
3.8;0;0;0;107.56;;
3.4;0;0;0;113;;
3;0;0;0;139.99;;
5.7;1407;1302;105;128;;
6.6;1953;1842;111;127;;
7.9;3510;3248;261;109.11;;
9.2;5871;5791;80;125.98;;
6.9;2119;2524;-405;104.54;;
8.9;5302;5238;64;108.69;;
12.1;7000;6999;1;103.86;;
10.9;7000;7458;-458;95.37;;
11.8;7000;6871;129;94.31;;
12.7;7000;7173;-173;94.96;;
13.4;7000;6369;631;100.61;;
11;7000;5988;1012;135.73;;
9.3;6050;6148;-98;138.78;;
7.9;3510;3478;32;147.36;;
7.9;3510;3584;-74;139.88;;
8.8;5119;4408;711;135.34;;
9.2;5871;6553;-682;134.83;;
8.8;5119;4743;377;136.36;;
8.2;4023;3900;123;135.85;;
6.9;2119;2078;41;135.01;;
6;1620;1661;-41;134.32;;
4.8;728;784;-55;135.52;;
6;1620;1690;-70;136.78;;
6.3;1787;1945;-159;148.38;;
7.2;2471;2577;-106;161.31;;
7.2;2471;2356;116;164.02;;
8.2;4023;3759;265;145.04;;
8.4;4389;3931;458;138.25;;
8.4;4389;3956;432;134.83;;
8.4;4389;4707;-318;124.43;;
8.2;4023;3673;350;114.1;;
8.7;4936;4981;-44;109;;
9.5;6378;7076;-698;100.56;;
9.5;6378;5445;934;100.56;;
8.8;5119;5338;-218;108.99;;
8.6;4754;4721;33;122.07;;
6.8;2064;2027;37;132.44;;
4.7;637;670;-33;134.92;;
4.2;182;174;9;128.85;;
4;0;0;0;124.43;;
4.3;273;276;-3;128.28;;
4.2;182;206;-24;133.77;;
3.7;0;0;0;124.43;;
4.3;273;266;7;120.89;;
4.9;819;850;-31;123;;
4.1;91;88;3;136.1;;
4.5;455;415;40;134.92;;
3.6;0;0;0;129.33;;
4.5;455;422;34;142;;
5.1;981;909;73;135.24;;
5.4;1194;1166;29;118.95;;
6.5;1897;1957;-59;123.19;;
10.5;7000;6846;154;111.76;;
12;7000;6406;594;119.75;;
13.5;7000;7237;-237;107.96;;
13.4;7000;7562;-562;99.81;;
12.7;7000;7702;-702;90.73;;
12.5;7000;6763;237;90.06;;
12.6;7000;7730;-730;99.7;;
13.4;7000;7708;-708;113;;
15.6;7000;7480;-480;112.1;;
15.3;7000;7316;-316;111.04;;
14.9;7000;7488;-488;108.65;;
14.4;7000;7555;-555;110.66;;
14.3;7000;6862;138;111.03;;
14.3;7000;7477;-477;112;;
16.4;7000;7166;-166;109.72;;
15.7;7000;6787;213;107.54;;
14.4;7000;8028;-1028;110.8;;
13.5;7000;6959;41;120.52;;
13.2;7000;7678;-678;135.23;;
12.4;7000;6966;34;146.92;;
12.8;7000;7813;-813;149.46;;
14.5;7000;6296;704;147.77;;
13.7;7000;7557;-557;129.52;;
13.2;7000;6881;119;126.69;;
13.9;7000;7345;-345;114;;
13.9;7000;6143;857;108.69;;
15.1;7000;6833;167;108.69;;
15.3;7000;7493;-493;108.25;;
14.7;7000;6906;94;92;;
16.3;7000;7411;-411;97.65;;
16;7000;6208;792;107.64;;
14.1;7000;7466;-466;115.85;;
16;7000;7124;-124;127.38;;
15.8;7000;7042;-42;129.01;;
15;7000;6608;392;116.33;;
14.1;7000;6955;45;110.02;;
13.5;7000;6581;419;108.87;;
12.5;7000;7206;-206;109.62;;
14.4;7000;7064;-64;108.69;;
13;7000;7509;-509;108.69;;
11.1;7000;7203;-203;108.69;;
10.5;7000;7154;-154;116.77;;
9.7;6876;7242;-367;125.53;;
8.9;5302;4989;313;127.11;;
9.45;6296;6097;199;152.04;;
10;7000;6915;85;141.25;;
8.5;4571;4486;85;127.11;;
7.5;2916;2723;193;133.34;;
7.5;2916;3080;-163;121.92;;
8.6;4754;5172;-419;130.37;;
9.4;6214;6131;83;129.51;;
9.9;7000;6181;819;133.81;;
10.2;7000;6561;439;121.96;;
10.6;7000;7422;-422;121.96;;
10.7;7000;7104;-104;124.08;;
10;7000;6338;662;121.96;;
9.5;6378;6648;-270;127.39;;
8.7;4936;5177;-241;121.96;;
7.7;3213;2919;294;121.96;;
7.4;2768;2359;409;121.96;;
7.1;2323;2114;209;127.85;;
6.3;1787;1664;122;126.53;;
7.7;3213;3547;-334;121.96;;
7.1;2323;2758;-434;121.96;;
7.5;2916;2938;-21;128.21;;
7.4;2768;2785;-17;133;;
7.5;2916;2830;87;133.37;;
7.5;2916;2784;132;140.62;;
9.8;7000;7335;-335;142.55;;
9;5484;5734;-250;142.55;;
8.6;4754;5241;-488;140;;
7.5;2916;2744;172;135.8;;
6.6;1953;1910;43;132.97;;
6.9;2119;1982;137;132.97;;
10;7000;7485;-485;128.88;;
10.1;7000;7795;-795;126.11;;
10.6;7000;7182;-182;125.5;;
10.2;7000;8335;-1335;124.5;;
9.8;7000;7294;-294;124.5;;
9.4;6214;6375;-161;114.75;;
9;5484;5643;-159;117.39;;
7.3;2620;2755;-136;117.68;;
5.8;1478;1671;-193;110.62;;
5.5;1265;1159;107;113;;
5.5;1265;1167;98;105;;
4.8;728;734;-5;101.25;;
6.5;1897;1798;100;70.83;;
