Wind Speed;Production;SMP;Rounded Prod
4.5;113.81;76.42;455.24
6.5;474.37;79.08;1897.48
7.1;580.8;93.96;2323.2
7.7;803.25;98.1;3213
8.4;1097.13;93.21;4388.52
8.4;1097.13;75;4388.52
8.9;1325.45;99.44;5301.8
6.3;446.64;76.33;1786.56
6.5;474.37;69.34;1897.48
6.6;488.24;68;1952.96
7.1;580.8;68;2323.2
9.6;1656.74;68.77;6626.96
8.5;1142.8;68;4571.2
8.2;1005.81;67.22;4023.24
8.6;1188.46;67.22;4753.84
8.3;1051.47;67.22;4205.88
8;914.48;69.34;3657.92
8.1;960.14;69.34;3840.56
8.8;1279.78;68.77;5119.12
5.3;280.85;68.77;1123.4
5.4;298.59;68.77;1194.36
6.2;432.77;55;1731.08
8.7;1234.12;68.77;4936.48
7.9;877.4;69.34;3509.6
8.3;1051.47;48.1;4205.88
8.7;1234.12;56.72;4936.48
10.2;1750;68.77;7000
11.3;1750;69.34;7000
11.7;1750;75;7000
11.9;1750;68.77;7000
11.9;1750;71.83;7000
10.2;1750;65.81;7000
11.5;1750;58.02;7000
11.1;1750;58.02;7000
10.7;1750;58.02;7000
10.6;1750;65.72;7000
11.2;1750;74.82;7000
11.9;1750;75.97;7000
12.2;1750;77;7000
11.6;1750;68.66;7000
10.9;1750;67.24;7000
9.6;1656.74;67.24;6626.96
7.3;654.95;68.68;2619.8
6.1;418.9;75;1675.6
6.4;460.5;73.44;1842
6.4;460.5;73.69;1842
5.3;280.85;75;1123.4
4.8;182.1;75.09;728.4
7.2;617.87;77.74;2471.48
7.4;692.02;85.95;2768.08
6.7;502.11;90.12;2008.44
7;543.72;87.04;2174.88
6.9;529.85;82.86;2119.4
6.3;446.64;76.38;1786.56
4.8;182.1;68.66;728.4
9.1;1419.47;64.04;5677.88
8.5;1142.8;58.97;4571.2
6.8;515.98;58.19;2063.92
8;914.48;59.68;3657.92
8.8;1279.78;65.09;5119.12
7.4;692.02;79.04;2768.08
5;227.63;88.16;910.52
4;0;90.01;0
2.8;0;88;0
2.7;0;78.93;0
4;0;74.82;0
3.8;0;75;0
2.5;0;69.92;0
3.8;0;68.66;0
3.9;0;70.08;0
5.2;263.11;75;1052.44
4.3;68.29;81;273.16
1.9;0;87.75;0
3;0;85.87;0
4.2;45.53;91.29;182.12
5.3;280.85;76.2;1123.4
6;405.03;79.51;1620.12
6.4;460.5;78.93;1842
6.1;418.9;77.16;1675.6
6.6;488.24;67.06;1952.96
6.8;515.98;65.75;2063.92
7.3;654.95;65.75;2619.8
7.4;692.02;65.75;2768.08
6.9;529.85;74.05;2119.4
6.9;529.85;77.16;2119.4
4.9;204.87;98.18;819.48
4.8;182.1;97.87;728.4
6.6;488.24;89.17;1952.96
7.9;877.4;82.45;3509.6
7.7;803.25;79.15;3213
7.9;877.4;77.16;3509.6
5.4;298.59;75.35;1194.36
4.7;159.34;75;637.36
5;227.63;77.16;910.52
5;227.63;81.99;910.52
5.6;334.07;88.42;1336.28
3.2;0;94.59;0
5.1;245.37;103.44;981.48
5.5;316.33;101.45;1265.32
5.9;387.29;88;1549.16
4.7;159.34;90.08;637.36
5.6;334.07;77.16;1336.28
7.5;729.1;71.18;2916.4
5.3;280.85;66.32;1123.4
7.2;617.87;66.32;2471.48
10;1750;66.32;7000
12.8;1750;66.32;7000
16.5;1750;68.97;7000
16.4;1750;83.21;7000
11.6;1750;97.89;7000
10;1750;97.04;7000
10.7;1750;90.96;7000
12.6;1750;88;7000
12.8;1750;85.26;7000
10.4;1750;93.57;7000
6.7;502.11;84.92;2008.44
4.9;204.87;86.24;819.48
4;0;88;0
3.6;0;94.47;0
1.2;0;89.52;0
2.1;0;89.43;0
4.7;159.34;100.08;637.36
3;0;106.46;0
2.2;0;92.44;0
3.7;0;97.79;0
3.7;0;98.32;0
4;0;79;0
1.3;0;70.87;0
2.8;0;66.63;0
2.9;0;66.63;0
2.5;0;68.45;0
1.1;0;70.28;0
0.8;0;79.3;0
2;0;99.95;0
1.5;0;98.1;0
1.6;0;88.73;0
2.2;0;79.94;0
2.9;0;75.71;0
2.5;0;75.71;0
4;0;75;0
3.2;0;71.83;0
2.5;0;72.17;0
1.5;0;75.43;0
1.4;0;82.88;0
3.4;0;84.41;0
5.9;387.29;93.85;1549.16
5.4;298.59;93.04;1194.36
4.2;45.53;86.88;182.12
4.3;68.29;82.01;273.16
3;0;79.13;0
1.8;0;76.7;0
2.7;0;66.64;0
2.4;0;63.52;0
3.2;0;63.52;0
2.5;0;63.52;0
0.9;0;63.52;0
1.3;0;63.1;0
2.3;0;64.91;0
2.5;0;64.91;0
2;0;64.91;0
2.7;0;63.52;0
3.6;0;63.52;0
3.4;0;64.91;0
3.9;0;48.18;0
3.7;0;43.82;0
5.1;245.37;54.55;981.48
4.9;204.87;66.64;819.48
3.1;0;76.7;0
3.3;0;76.7;0
8.8;1279.78;80.85;5119.12
8.4;1097.13;88.33;4388.52
7.5;729.1;100.7;2916.4
6.8;515.98;103.27;2063.92
7;543.72;99.09;2174.88
7.5;729.1;99.08;2916.4
8.2;1005.81;80.91;4023.24
8.8;1279.78;78.25;5119.12
9.8;1750;75;7000
9.4;1553.55;78.25;6214.2
8.6;1188.46;68.05;4753.84
8.9;1325.45;68.05;5301.8
8.4;1097.13;68.05;4388.52
7.6;766.18;71.83;3064.72
7.2;617.87;72.57;2471.48
7;543.72;99.07;2174.88
6.7;502.11;99.07;2008.44
6.8;515.98;99.07;2063.92
7.6;766.18;78.25;3064.72
8.5;1142.8;78.25;4571.2
9.5;1594.57;99.07;6378.28
9;1371.11;88;5484.44
7.4;692.02;95.03;2768.08
7.8;840.33;99.07;3361.32
7.9;877.4;98.46;3509.6
8.3;1051.47;99.09;4205.88
8.2;1005.81;96.21;4023.24
8.2;1005.81;95.2;4023.24
9;1371.11;99.09;5484.44
8;914.48;88;3657.92
7.7;803.25;79;3213
7.3;654.95;68.06;2619.8
8.2;1005.81;65.91;4023.24
7.8;840.33;66.41;3361.32
7.8;840.33;71.01;3361.32
7;543.72;87.87;2174.88
7.7;803.25;101.08;3213
7.9;877.4;100.84;3509.6
7;543.72;94.05;2174.88
7.8;840.33;85.53;3361.32
7.3;654.95;88;2619.8
6.9;529.85;88.55;2119.4
7.5;729.1;83.07;2916.4
7.8;840.33;80.66;3361.32
8.8;1279.78;83.93;5119.12
8.5;1142.8;88.02;4571.2
7.5;729.1;101.85;2916.4
7.2;617.87;85.95;2471.48
7.2;617.87;92.51;2471.48
6.9;529.85;90;2119.4
8.1;960.14;85.93;3840.56
8.9;1325.45;79.36;5301.8
8.6;1188.46;77.79;4753.84
9.8;1750;75;7000
11;1750;68.52;7000
11.7;1750;63.57;7000
13;1750;64.3;7000
14.7;1750;68.02;7000
13.7;1750;74.11;7000
13.7;1750;93.22;7000
9.9;1750;93.35;7000
10.7;1750;104.23;7000
10.4;1750;99.57;7000
9.7;1718.91;99.09;6875.64
10.8;1750;96.42;7000
10.3;1750;94.36;7000
8.3;1051.47;90.4;4205.88
9.5;1594.57;88;6378.28
10.5;1750;88.48;7000
10.8;1750;96.13;7000
10.1;1750;93.92;7000
10;1750;103.46;7000
10.1;1750;112.67;7000
9.8;1750;110.48;7000
8.6;1188.46;105.24;4753.84
8.2;1005.81;99.11;4023.24
8.5;1142.8;99.09;4571.2
10.1;1750;79.13;7000
10;1750;72.98;7000
10.4;1750;67.82;7000
11;1750;75;7000
10.1;1750;75.23;7000
10.1;1750;79;7000
10.4;1750;93.39;7000
9;1371.11;103.88;5484.44
7.8;840.33;106.9;3361.32
7;543.72;102.47;2174.88
6;405.03;109.41;1620.12
6.1;418.9;108.4;1675.6
5.8;369.55;109.96;1478.2
5.5;316.33;106.55;1265.32
5.5;316.33;101;1265.32
5.9;387.29;106.07;1549.16
4.6;136.58;109.87;546.32
2;0;94.2;0
3.6;0;110;0
4.5;113.81;127.38;455.24
3.9;0;127.82;0
3.2;0;110;0
3.2;0;112.48;0
3.2;0;107.6;0
1.4;0;139.86;0
4.2;45.53;105;182.12
3.6;0;109;0
4.1;22.76;103.58;91.04
3.4;0;100.98;0
0.9;0;103.58;0
2.3;0;130.35;0
2.3;0;138.05;0
2.6;0;137.23;0
2.8;0;136.46;0
3.7;0;139.86;0
3.7;0;130.52;0
3.9;0;139.93;0
0.2;0;139.86;0
1.9;0;136.13;0
1.2;0;135.09;0
2.6;0;138.2;0
2.2;0;139.93;0
2.2;0;139;0
5.2;263.11;139.84;1052.44
5.2;263.11;139.86;1052.44
5.3;280.85;130.35;1123.4
5.2;263.11;112.95;1052.44
5.3;280.85;110;1123.4
5.1;245.37;112.94;981.48
7.6;766.18;108.93;3064.72
8.1;960.14;81.52;3840.56
8.3;1051.47;97.99;4205.88
7.4;692.02;87.72;2768.08
6.8;515.98;97.99;2063.92
7.4;692.02;106.63;2768.08
8.5;1142.8;86.93;4571.2
8.3;1051.47;86.97;4205.88
7.3;654.95;96;2619.8
7;543.72;102.37;2174.88
7;543.72;100;2174.88
7.4;692.02;101.39;2768.08
7.8;840.33;101.39;3361.32
8.8;1279.78;103.58;5119.12
9.5;1594.57;106.65;6378.28
9.4;1553.55;109.07;6214.2
8.6;1188.46;106.28;4753.84
8.3;1051.47;108.03;4205.88
9;1371.11;107.49;5484.44
9.2;1467.83;108.1;5871.32
9.5;1594.57;108.01;6378.28
9.4;1553.55;108.05;6214.2
9.3;1512.52;109.67;6050.08
10.4;1750;130;7000
10;1750;128.15;7000
12.1;1750;110.33;7000
10.9;1750;120.94;7000
10.6;1750;103.58;7000
11.4;1750;103.58;7000
12.7;1750;72.41;7000
13.2;1750;71.22;7000
14.9;1750;76.97;7000
13.6;1750;74.43;7000
13.2;1750;81.75;7000
12.7;1750;92.4;7000
12.6;1750;102.39;7000
12.5;1750;101.39;7000
13.6;1750;99;7000
12.8;1750;102.39;7000
11.9;1750;103.58;7000
11.2;1750;101.39;7000
10.6;1750;105;7000
11.2;1750;102.39;7000
11.4;1750;103.58;7000
12;1750;109.74;7000
12;1750;102.39;7000
11.5;1750;108.8;7000
11.6;1750;102.51;7000
11.4;1750;85.14;7000
12.1;1750;76.3;7000
13;1750;72.46;7000
13;1750;70.16;7000
13.1;1750;66.31;7000
13.9;1750;66.31;7000
15.6;1750;61.33;7000
15.5;1750;60.27;7000
15.3;1750;64.58;7000
15;1750;72.46;7000
14.3;1750;103.58;7000
14.5;1750;88;7000
15.2;1750;79;7000
15.4;1750;76.3;7000
13.9;1750;100.85;7000
12.5;1750;118.32;7000
11.3;1750;84.48;7000
10;1750;103.77;7000
11.1;1750;103.58;7000
10.6;1750;120;7000
10.6;1750;120;7000
10.6;1750;120;7000
10.7;1750;120;7000
10.2;1750;90.71;7000
11.7;1750;75.38;7000
11.4;1750;68.21;7000
11.1;1750;66.29;7000
11.6;1750;64.2;7000
12;1750;66.29;7000
11.8;1750;76.7;7000
13.8;1750;81.83;7000
13.5;1750;84.4;7000
13.9;1750;84.96;7000
13.8;1750;89.76;7000
12.5;1750;101.94;7000
13.5;1750;108.2;7000
13.9;1750;112.48;7000
13.9;1750;111;7000
13.3;1750;112.49;7000
12.3;1750;118.35;7000
9.6;1656.74;109.22;6626.96
7.7;803.25;119.39;3213
9;1371.11;121.56;5484.44
8.3;1051.47;124.81;4205.88
9.3;1512.52;127.94;6050.08
8.6;1188.46;107.83;4753.84
7.6;766.18;120;3064.72
6.9;529.85;105.16;2119.4
7.9;877.4;90.99;3509.6
8.1;960.14;90.99;3840.56
8.7;1234.12;89.65;4936.48
8.3;1051.47;89.65;4205.88
9.1;1419.47;90.99;5677.88
10.2;1750;87.07;7000
11.8;1750;104.25;7000
11.8;1750;106.94;7000
12.2;1750;108.78;7000
11.5;1750;116.83;7000
11.5;1750;121.42;7000
11.4;1750;126.88;7000
9.2;1467.83;134.16;5871.32
9.4;1553.55;133.1;6214.2
9.6;1656.74;139.86;6626.96
8.8;1279.78;140.17;5119.12
7.4;692.02;139.57;2768.08
7;543.72;140.17;2174.88
7.3;654.95;140;2619.8
6.8;515.98;144.64;2063.92
7.6;766.18;134.84;3064.72
7.9;877.4;129.13;3509.6
8.8;1279.78;140.19;5119.12
8.7;1234.12;112;4936.48
7.4;692.02;106.12;2768.08
8.2;1005.81;101.39;4023.24
8.4;1097.13;89.65;4388.52
7.6;766.18;81.4;3064.72
7.8;840.33;82;3361.32
10.2;1750;90.77;7000
10;1750;101.9;7000
10.5;1750;108.98;7000
10.2;1750;110.58;7000
10.1;1750;119.94;7000
10.2;1750;120.03;7000
11.3;1750;128.41;7000
9.7;1718.91;139.86;6875.64
10.5;1750;131.04;7000
11.5;1750;139.86;7000
9.8;1750;140;7000
6.9;529.85;122.83;2119.4
8.3;1051.47;135.53;4205.88
7.7;803.25;122.43;3213
7.3;654.95;124.14;2619.8
7.2;617.87;118.7;2471.48
7;543.72;110;2174.88
6.7;502.11;129.84;2008.44
7.4;692.02;106.12;2768.08
8.3;1051.47;84.94;4205.88
9.4;1553.55;82.08;6214.2
10.2;1750;79.47;7000
9;1371.11;73.26;5484.44
8.5;1142.8;79.47;4571.2
8.3;1051.47;82.08;4205.88
8.7;1234.12;99.32;4936.48
9.1;1419.47;118;5677.88
8;914.48;119.89;3657.92
7.7;803.25;130;3213
7.6;766.18;130;3064.72
6.9;529.85;130;2119.4
6;405.03;130;1620.12
7.3;654.95;116.54;2619.8
7.4;692.02;119.39;2768.08
5.1;245.37;121.7;981.48
4.1;22.76;94.6;91.04
5.9;387.29;104.24;1549.16
6.6;488.24;107.71;1952.96
6.7;502.11;105.14;2008.44
6.4;460.5;101.73;1842
5.5;316.33;104.24;1265.32
4.4;91.05;110.26;364.2
8.45;1119.96;88.28;4479.84
12.5;1750;83;7000
13.6;1750;80.07;7000
12;1750;78.76;7000
12;1750;79.37;7000
12.2;1750;83;7000
12.8;1750;90;7000
14.2;1750;105.08;7000
13;1750;118.7;7000
11.7;1750;116.99;7000
11.4;1750;111.06;7000
12.1;1750;106.5;7000
12.8;1750;126.24;7000
15.7;1750;112.84;7000
13.8;1750;104.46;7000
11.8;1750;107.38;7000
10.4;1750;125;7000
10;1750;99.14;7000
10.4;1750;110.88;7000
11.1;1750;129.22;7000
9.9;1750;122.59;7000
9.4;1553.55;125.91;6214.2
10.3;1750;125.4;7000
11.3;1750;129.22;7000
12;1750;102.97;7000
11.8;1750;85.17;7000
11.4;1750;80.32;7000
11.6;1750;74.52;7000
12.1;1750;73.49;7000
12.3;1750;73.96;7000
12.3;1750;73.96;7000
12.8;1750;79.41;7000
13.1;1750;83.28;7000
12;1750;83.36;7000
12.5;1750;84.82;7000
12.2;1750;85.89;7000
11.6;1750;104.17;7000
11.1;1750;101.87;7000
11.6;1750;88.07;7000
11.2;1750;90.6;7000
10.5;1750;100;7000
9.8;1750;87.51;7000
9.4;1553.55;98.44;6214.2
8.9;1325.45;111.85;5301.8
9;1371.11;129.22;5484.44
9;1371.11;129.81;5484.44
8.2;1005.81;140;4023.24
8;914.48;140;3657.92
7.7;803.25;99;3213
7.7;803.25;92.45;3213
7.9;877.4;88.94;3509.6
8.3;1051.47;82.74;4205.88
8.2;1005.81;83.24;4023.24
7.9;877.4;81.05;3509.6
7.6;766.18;74.76;3064.72
6;405.03;72.61;1620.12
5.8;369.55;72.61;1478.2
6.6;488.24;72.61;1952.96
6.2;432.77;74.76;1731.08
6.3;446.64;76.11;1786.56
5.7;351.81;82.74;1407.24
5.8;369.55;77.55;1478.2
6.7;502.11;81.75;2008.44
7;543.72;83.16;2174.88
7.7;803.25;82.74;3213
7.8;840.33;77.73;3361.32
7.8;840.33;87;3361.32
9;1371.11;88.47;5484.44
8.2;1005.81;91.18;4023.24
8.3;1051.47;92.24;4205.88
7.3;654.95;92.03;2619.8
6.5;474.37;89.78;1897.48
6;405.03;79.58;1620.12
5.9;387.29;73.89;1549.16
6;405.03;73.87;1620.12
5.3;280.85;73.87;1123.4
4.3;68.29;73.87;273.16
1.4;0;75.25;0
0.5;0;87;0
2.8;0;100;0
0.8;0;104.46;0
2;0;104.46;0
3.3;0;103.03;0
2.6;0;108.63;0
2.8;0;110.03;0
2.5;0;109.16;0
3.2;0;106.25;0
2.4;0;106.22;0
2.4;0;110.06;0
2.3;0;99.36;0
3.1;0;105;0
0.3;0;114.51;0
1.1;0;115.77;0
5.4;298.59;110;1194.36
6.5;474.37;103.96;1897.48
6.5;474.37;99.51;1897.48
6.1;418.9;84.43;1675.6
11.6;1750;76.2;7000
13.9;1750;72.67;7000
14.3;1750;72.67;7000
14.7;1750;72.67;7000
13.3;1750;72.67;7000
11.8;1750;73.15;7000
10.9;1750;80.7;7000
10.9;1750;84;7000
9.4;1553.55;80.33;6214.2
8.3;1051.47;83.04;4205.88
7.8;840.33;85.24;3361.32
7.7;803.25;104.46;3213
4.8;182.1;108;728.4
2.1;0;108;0
0.9;0;108.65;0
3.4;0;112.36;0
1.6;0;108;0
2.2;0;129.22;0
2.9;0;129.22;0
3.8;0;129.22;0
4.7;159.34;108;637.36
5.8;369.55;108;1478.2
6.6;488.24;115.3;1952.96
6.7;502.11;107.69;2008.44
5.2;263.11;84.99;1052.44
6;405.03;80.55;1620.12
6.1;418.9;76.72;1675.6
6.6;488.24;75.42;1952.96
8.7;1234.12;79.34;4936.48
10.1;1750;90.9;7000
6.6;488.24;105.52;1952.96
6.8;515.98;111.38;2063.92
7.1;580.8;110.87;2323.2
7.4;692.02;111.22;2768.08
6.6;488.24;112.49;1952.96
5.8;369.55;120.85;1478.2
6.4;460.5;119.05;1842
6.6;488.24;112.93;1952.96
6.3;446.64;114.38;1786.56
6.3;446.64;112.6;1786.56
6.3;446.64;105.24;1786.56
6.2;432.77;131.43;1731.08
6.3;446.64;131.43;1786.56
6;405.03;130.23;1620.12
5.5;316.33;119.35;1265.32
5.6;334.07;111.62;1336.28
5.8;369.55;104.46;1478.2
6.3;446.64;102.42;1786.56
7;543.72;93.06;2174.88
7.9;877.4;88.03;3509.6
7.6;766.18;84.04;3064.72
6.5;474.37;80.7;1897.48
5.7;351.81;80.57;1407.24
5.8;369.55;100.01;1478.2
5.4;298.59;104.46;1194.36
5.2;263.11;107.02;1052.44
4.9;204.87;104.46;819.48
4.7;159.34;107.03;637.36
5;227.63;107.04;910.52
5.5;316.33;107.05;1265.32
6.6;488.24;104.46;1952.96
6.3;446.64;107.54;1786.56
5.2;263.11;109.66;1052.44
5.3;280.85;107.99;1123.4
5.5;316.33;110.63;1265.32
6.1;418.9;124.54;1675.6
8.3;1051.47;130.41;4205.88
7.2;617.87;125.02;2471.48
6.4;460.5;113;1842
6;405.03;107.05;1620.12
6.6;488.24;104.46;1952.96
6.6;488.24;89.92;1952.96
7.8;840.33;89.91;3361.32
6.9;529.85;85.09;2119.4
6.8;515.98;82.83;2063.92
4.2;45.53;81.59;182.12
1.9;0;83.34;0
0.9;0;89.91;0
2.3;0;102.8;0
0.2;0;104.46;0
1.9;0;102.82;0
1.8;0;104.46;0
2.2;0;104.85;0
2.2;0;104.46;0
4;0;103.49;0
4.1;22.76;102.78;91.04
3.2;0;102.97;0
2.7;0;102.82;0
2.8;0;102.81;0
3.7;0;108.56;0
6;405.03;111.73;1620.12
6.4;460.5;113;1842
8.1;960.14;108;3840.56
11;1750;104.46;7000
12.7;1750;97.74;7000
13.6;1750;93.47;7000
11.4;1750;92.37;7000
12.1;1750;78.16;7000
11.3;1750;76.73;7000
10.8;1750;71.3;7000
10.9;1750;71.56;7000
12.5;1750;79.36;7000
11.4;1750;78.16;7000
13;1750;79.36;7000
12.8;1750;77.74;7000
12.5;1750;79.95;7000
13.6;1750;79.36;7000
13.9;1750;79.39;7000
14.1;1750;84;7000
14.2;1750;88.51;7000
13.9;1750;94.06;7000
13.7;1750;80.65;7000
13.1;1750;86.46;7000
13;1750;88.51;7000
9;1371.11;94.06;5484.44
10.8;1750;97.02;7000
11.7;1750;98.9;7000
10.7;1750;98.72;7000
10;1750;94.06;7000
8.4;1097.13;85.16;4388.52
8.8;1279.78;80.37;5119.12
8.9;1325.45;77.83;5301.8
9.1;1419.47;77.83;5677.88
8.5;1142.8;76.4;4571.2
8.4;1097.13;68.2;4388.52
7.9;877.4;68.31;3509.6
5.7;351.81;68.3;1407.24
5.9;387.29;70.21;1549.16
7.6;766.18;69.07;3064.72
7.9;877.4;70.87;3509.6
8.6;1188.46;76.69;4753.84
8.3;1051.47;76.4;4205.88
7.5;729.1;72.21;2916.4
8.8;1279.78;76.17;5119.12
9.5;1594.57;77.83;6378.28
9.4;1553.55;77.83;6214.2
9.7;1718.91;74.09;6875.64
9.8;1750;81.64;7000
9.1;1419.47;88.74;5677.88
8.4;1097.13;98.89;4388.52
7.3;654.95;98.93;2619.8
6.7;502.11;98.93;2008.44
6.6;488.24;98.91;1952.96
7.7;803.25;85.27;3213
7.9;877.4;83.98;3509.6
7.7;803.25;77.05;3213
7.5;729.1;74.99;2916.4
7.6;766.18;74.99;3064.72
8.5;1142.8;77.06;4571.2
10;1750;89.78;7000
9.3;1512.52;98.92;6050.08
8.8;1279.78;99.47;5119.12
9.4;1553.55;98.06;6214.2
10.1;1750;91.14;7000
10.5;1750;92.49;7000
11;1750;98.9;7000
11.2;1750;98.92;7000
12.1;1750;98.92;7000
11.5;1750;99.94;7000
11.4;1750;98.93;7000
11.9;1750;105.19;7000
11.6;1750;108.13;7000
10.3;1750;108.14;7000
9.3;1512.52;113;6050.08
8.8;1279.78;108;5119.12
10.6;1750;104.46;7000
11.2;1750;99.92;7000
11.7;1750;105.18;7000
12.4;1750;104.9;7000
12.9;1750;100.55;7000
13.9;1750;89.57;7000
14;1750;89.57;7000
13.4;1750;89.71;7000
15.5;1750;104.46;7000
17.7;1750;109.97;7000
16.1;1750;117.15;7000
16.4;1750;109.31;7000
15.8;1750;105.19;7000
15.2;1750;105.21;7000
15;1750;105.24;7000
17.7;1750;105.24;7000
16.8;1750;105.26;7000
15;1750;105.34;7000
14.2;1750;105.36;7000
12;1750;105.53;7000
11;1750;131.6;7000
12.4;1750;129.37;7000
12;1750;125.1;7000
12.6;1750;123.9;7000
13.5;1750;132.61;7000
12.5;1750;131.6;7000
13.1;1750;104.46;7000
14.3;1750;89.6;7000
16.7;1750;85.09;7000
15.8;1750;84;7000
16.3;1750;78.56;7000
15.9;1750;84;7000
15.1;1750;92.15;7000
15.8;1750;100.82;7000
15.3;1750;104.56;7000
14.4;1750;104.56;7000
14.8;1750;104.46;7000
13.9;1750;104.57;7000
13.4;1750;105.08;7000
13.3;1750;106.04;7000
12.7;1750;106.08;7000
13;1750;108.07;7000
12.6;1750;106.15;7000
11.6;1750;105.13;7000
11.2;1750;109.1;7000
11.6;1750;111.96;7000
11;1750;111.53;7000
11.2;1750;108.02;7000
11.3;1750;104.57;7000
9.8;1750;101.62;7000
9;1371.11;104.46;5484.44
12.1;1750;99.23;7000
12.8;1750;90.73;7000
12.8;1750;85.09;7000
11.9;1750;85.09;7000
10.8;1750;86.96;7000
11.1;1750;100.68;7000
10.4;1750;106.03;7000
8.5;1142.8;108.71;4571.2
8.3;1051.47;106.58;4205.88
8.2;1005.81;104.09;4023.24
6.6;488.24;104.76;1952.96
5.9;387.29;108.88;1549.16
4.5;113.81;129.12;455.24
3.8;0;124.5;0
3.6;0;140.2;0
1.4;0;140;0
0.8;0;140.2;0
1.9;0;140.21;0
4.2;45.53;140.2;182.12
3;0;140.2;0
2.8;0;140.17;0
2.3;0;140;0
1.1;0;120.42;0
3;0;102.42;0
3.2;0;89.97;0
2.7;0;87;0
5.2;263.11;78.62;1052.44
5.5;316.33;78.62;1265.32
2;0;85.48;0
1.8;0;100.12;0
2.3;0;102.42;0
3.1;0;106.7;0
3.1;0;102.42;0
3.5;0;101.5;0
3.5;0;104.47;0
2;0;104.77;0
3.3;0;104.78;0
4.8;182.1;104.76;728.4
4.4;91.05;104.78;364.2
3.5;0;121.61;0
2.8;0;112.07;0
8;914.48;140;3657.92
8;914.48;140.17;3657.92
7.7;803.25;140.17;3213
13.6;1750;131.46;7000
16.9;1750;126.69;7000
18.4;1750;104.77;7000
15.2;1750;102.05;7000
15.5;1750;102.04;7000
15.3;1750;90.99;7000
14.7;1750;88.63;7000
13.3;1750;90.99;7000
18.8;1750;86.72;7000
18.3;1750;84.96;7000
14.9;1750;87.7;7000
15.1;1750;90.16;7000
14.7;1750;87.71;7000
14.4;1750;90.86;7000
14.1;1750;93.3;7000
14.5;1750;94.98;7000
16.1;1750;104.46;7000
15.6;1750;94.62;7000
15.9;1750;97.69;7000
16.2;1750;104.04;7000
16.7;1750;96.28;7000
17.2;1750;96.98;7000
16.5;1750;92.03;7000
18.7;1750;95.61;7000
17.3;1750;98.92;7000
11.1;1750;99.95;7000
6.1;418.9;87.72;1675.6
6.6;488.24;95.59;1952.96
7.4;692.02;94.13;2768.08
7.6;766.18;88.32;3064.72
6.9;529.85;88.32;2119.4
7.9;877.4;88.32;3509.6
8.2;1005.81;91.47;4023.24
8.2;1005.81;88.32;4023.24
7.8;840.33;78.92;3361.32
9;1371.11;78.92;5484.44
9.5;1594.57;78.92;6378.28
7.9;877.4;80.93;3509.6
5.9;387.29;91.47;1549.16
5.7;351.81;102.42;1407.24
7.5;729.1;91.47;2916.4
8;914.48;91.47;3657.92
8.2;1005.81;102.42;4023.24
9.4;1553.55;104.46;6214.2
10.1;1750;95.09;7000
8.9;1325.45;101.93;5301.8
8.2;1005.81;102.48;4023.24
6.4;460.5;111;1842
5.5;316.33;122.5;1265.32
4.5;113.81;129.35;455.24
4.6;136.58;104.46;546.32
4;0;93.69;0
5.4;298.59;89.22;1194.36
6.3;446.64;86.11;1786.56
5.8;369.55;85.25;1478.2
5.2;263.11;84.76;1052.44
3.7;0;89.04;0
3.1;0;103.04;0
4.3;68.29;113.62;273.16
3;0;125;0
2.2;0;125;0
2.1;0;136.7;0
0.8;0;140.17;0
1;0;140.2;0
1.7;0;140.17;0
1.5;0;140.17;0
0.6;0;140.17;0
1;0;139.99;0
0.8;0;138.7;0
1.6;0;127.66;0
2.7;0;125.44;0
2.5;0;126.79;0
1;0;115.07;0
2.1;0;113;0
3.3;0;104.46;0
4.3;68.29;90.55;273.16
3.9;0;89.22;0
4.6;136.58;84.61;546.32
4.3;68.29;85.73;273.16
4;0;84;0
3.9;0;89.03;0
2.9;0;102.42;0
6.4;460.5;104.79;1842
5.4;298.59;106.23;1194.36
6;405.03;102.42;1620.12
5.3;280.85;102.14;1123.4
4.2;45.53;104.46;182.12
4.2;45.53;106.14;182.12
8.7;1234.12;104.46;4936.48
7.9;877.4;104.46;3509.6
7.3;654.95;105.12;2619.8
7.5;729.1;106.76;2916.4
7.6;766.18;105;3064.72
7.5;729.1;108.67;2916.4
10.3;1750;114.84;7000
9.4;1553.55;114.69;6214.2
8.4;1097.13;104.46;4388.52
7.9;877.4;104.46;3509.6
7.8;840.33;98.97;3361.32
8.9;1325.45;90.48;5301.8
9.3;1512.52;87.11;6050.08
9.9;1750;85.31;7000
10.4;1750;79.08;7000
10.7;1750;78.59;7000
10.3;1750;79.69;7000
10.4;1750;93.06;7000
9.8;1750;102.42;7000
10.7;1750;104.46;7000
10.1;1750;99.27;7000
10;1750;91.86;7000
9.1;1419.47;92.04;5677.88
8.6;1188.46;99.95;4753.84
10.4;1750;99.92;7000
10.7;1750;99.44;7000
10.4;1750;100.4;7000
10.2;1750;102.18;7000
10;1750;102.19;7000
9.8;1750;107.08;7000
10.8;1750;115.01;7000
10.3;1750;118.46;7000
9.2;1467.83;112.01;5871.32
8.8;1279.78;106.2;5119.12
9.4;1553.55;93.77;6214.2
9.7;1718.91;99.44;6875.64
10.3;1750;87.33;7000
10.8;1750;84;7000
10.8;1750;76.87;7000
11.1;1750;73.66;7000
11.7;1750;78.62;7000
